date,T,Salinity
2020-03-13 16:00:00,13.73,38.27
2020-03-13 18:00:00,13.73,38.285
2020-03-13 20:00:00,13.649999999999999,38.28
2020-03-13 22:00:00,13.51,38.29
2020-03-14 00:00:00,13.455,38.295
2020-03-14 02:00:00,13.4,38.3
2020-03-14 04:00:00,13.315,38.3
2020-03-14 06:00:00,13.215,38.3
2020-03-14 08:00:00,13.280000000000001,38.285
2020-03-14 10:00:00,13.49,38.27
2020-03-14 12:00:00,13.575,38.285
2020-03-14 14:00:00,13.76,38.3
2020-03-14 16:00:00,13.685,38.305
2020-03-14 18:00:00,13.54,38.31
2020-03-14 20:00:00,13.41,38.305
2020-03-14 22:00:00,13.375,38.3
2020-03-15 00:00:00,13.344999999999999,38.29
2020-03-15 02:00:00,13.33,38.285
2020-03-15 04:00:00,13.305,38.285
2020-03-15 06:00:00,13.315000000000001,38.28
2020-03-15 08:00:00,13.46,38.254999999999995
2020-03-15 10:00:00,13.629999999999999,38.26
2020-03-15 12:00:00,13.785,38.29
2020-03-15 14:00:00,13.95,38.275000000000006
2020-03-15 16:00:00,13.95,38.275000000000006
2020-03-15 18:00:00,13.805,38.275000000000006
2020-03-15 20:00:00,13.68,38.28
2020-03-15 22:00:00,13.565,38.285
2020-03-16 00:00:00,13.45,38.285
2020-03-16 02:00:00,13.4,38.275000000000006
2020-03-16 04:00:00,13.32,38.27
2020-03-16 06:00:00,13.29,38.265
2020-03-16 08:00:00,13.325,38.254999999999995
2020-03-16 10:00:00,13.475,38.26
2020-03-16 12:00:00,13.675,38.260000000000005
2020-03-16 14:00:00,13.71,38.265
2020-03-16 16:00:00,13.735,38.28
2020-03-16 18:00:00,13.655,38.29
2020-03-16 20:00:00,13.555,38.29
2020-03-16 22:00:00,13.535,38.295
2020-03-17 00:00:00,13.515,38.29
2020-03-17 02:00:00,13.5,38.3
2020-03-17 04:00:00,13.445,38.28
2020-03-17 06:00:00,13.41,38.26
2020-03-17 08:00:00,13.48,38.25
2020-03-17 10:00:00,13.61,38.22
2020-03-17 12:00:00,13.649999999999999,38.245
2020-03-17 14:00:00,13.625,38.254999999999995
2020-03-17 16:00:00,13.64,38.239999999999995
2020-03-17 18:00:00,13.620000000000001,38.25
2020-03-17 20:00:00,13.620000000000001,38.26
2020-03-17 22:00:00,13.620000000000001,38.239999999999995
2020-03-18 00:00:00,13.65,38.23
2020-03-18 02:00:00,13.64,38.23
2020-03-18 04:00:00,13.605,38.235
2020-03-18 06:00:00,13.594999999999999,38.235
2020-03-18 08:00:00,13.68,38.23
2020-03-18 10:00:00,13.885,38.215
2020-03-18 12:00:00,14.27,38.22
2020-03-18 14:00:00,14.34,38.22
2020-03-18 16:00:00,14.405,38.215
2020-03-18 18:00:00,14.315000000000001,38.23
2020-03-18 20:00:00,14.205,38.224999999999994
2020-03-18 22:00:00,14.145,38.23
2020-03-19 00:00:00,14.11,38.23
2020-03-19 02:00:00,14.094999999999999,38.224999999999994
2020-03-19 04:00:00,14.075,38.23
2020-03-19 06:00:00,14.035,38.235
2020-03-19 08:00:00,14.135,38.23
2020-03-19 10:00:00,14.165,38.215
2020-03-19 12:00:00,14.440000000000001,38.22
2020-03-19 14:00:00,14.855,38.23
2020-03-19 16:00:00,14.68,38.22
2020-03-19 18:00:00,14.600000000000001,38.215
2020-03-19 20:00:00,14.515,38.215
2020-03-19 22:00:00,14.45,38.205
2020-03-20 00:00:00,14.465,38.21
2020-03-20 02:00:00,14.405000000000001,38.215
2020-03-20 04:00:00,14.34,38.21
2020-03-20 06:00:00,14.3,38.21
2020-03-20 08:00:00,14.329999999999998,38.2
2020-03-20 10:00:00,14.58,38.175
2020-03-20 12:00:00,14.895,38.18
2020-03-20 14:00:00,15.0,38.185
2020-03-20 16:00:00,15.059999999999999,38.19
2020-03-20 18:00:00,14.945,38.19
2020-03-20 20:00:00,14.695,38.19
2020-03-20 22:00:00,14.5,38.19
2020-03-21 00:00:00,14.46,38.2
2020-03-21 02:00:00,14.395,38.205
2020-03-21 04:00:00,14.32,38.2
2020-03-21 06:00:00,14.274999999999999,38.195
2020-03-21 08:00:00,14.344999999999999,38.2
2020-03-21 10:00:00,14.59,38.19
2020-03-21 12:00:00,14.66,38.19
2020-03-21 14:00:00,14.725000000000001,38.185
2020-03-21 16:00:00,14.83,38.2
2020-03-21 18:00:00,14.754999999999999,38.19
2020-03-21 20:00:00,14.735,38.195
2020-03-21 22:00:00,14.705,38.19
2020-03-22 00:00:00,14.69,38.185
2020-03-22 02:00:00,14.64,38.19
2020-03-22 04:00:00,14.575,38.19
2020-03-22 06:00:00,14.535,38.195
2020-03-22 08:00:00,14.595,38.205
2020-03-22 10:00:00,14.73,38.19
2020-03-22 12:00:00,14.9,38.195
2020-03-22 14:00:00,14.975,38.175
2020-03-22 16:00:00,14.955,38.16
2020-03-22 18:00:00,14.995000000000001,38.155
2020-03-22 20:00:00,14.895,38.165
2020-03-22 22:00:00,14.865,38.16
2020-03-23 00:00:00,14.835,38.155
2020-03-23 02:00:00,14.74,38.144999999999996
2020-03-23 04:00:00,14.665,38.144999999999996
2020-03-23 06:00:00,14.6,38.15
2020-03-23 08:00:00,14.625,38.135000000000005
2020-03-23 10:00:00,14.815000000000001,38.14
2020-03-23 12:00:00,14.905000000000001,38.13
2020-03-23 14:00:00,14.97,38.135000000000005
2020-03-23 16:00:00,14.91,38.14
2020-03-23 18:00:00,14.775,38.135000000000005
2020-03-23 20:00:00,14.675,38.114999999999995
2020-03-23 22:00:00,14.585,38.1
2020-03-24 00:00:00,14.515,38.08
2020-03-24 02:00:00,14.465,38.09
2020-03-24 04:00:00,14.4,38.09
2020-03-24 06:00:00,14.3,38.1
2020-03-24 08:00:00,14.274999999999999,38.095
2020-03-24 10:00:00,14.25,38.095
2020-03-24 12:00:00,14.27,38.095
2020-03-24 14:00:00,14.265,38.11
2020-03-24 16:00:00,14.225000000000001,38.11
2020-03-24 18:00:00,14.195,38.105000000000004
2020-03-24 20:00:00,14.100000000000001,38.11
2020-03-24 22:00:00,14.059999999999999,38.114999999999995
2020-03-25 00:00:00,13.95,38.12
2020-03-25 02:00:00,13.870000000000001,38.120000000000005
2020-03-25 04:00:00,13.795,38.12
2020-03-25 06:00:00,13.735,38.125
2020-03-25 08:00:00,13.809999999999999,38.12
2020-03-25 10:00:00,14.035,38.11
2020-03-25 12:00:00,14.195,38.11
2020-03-25 14:00:00,14.3,38.12
2020-03-25 16:00:00,14.2,38.12
2020-03-25 18:00:00,14.004999999999999,38.120000000000005
2020-03-25 20:00:00,13.899999999999999,38.105000000000004
2020-03-25 22:00:00,13.864999999999998,38.125
2020-03-26 00:00:00,13.805,38.11
2020-03-26 02:00:00,13.745000000000001,38.129999999999995
2020-03-26 04:00:00,13.655000000000001,38.125
2020-03-26 06:00:00,13.55,38.13
2020-03-26 08:00:00,13.665,38.12
2020-03-26 10:00:00,13.885,38.13
2020-03-26 12:00:00,14.015,38.13
2020-03-26 14:00:00,14.065000000000001,38.129999999999995
2020-03-26 16:00:00,14.105,38.14
2020-03-26 18:00:00,14.02,38.155
2020-03-26 20:00:00,13.91,38.175
2020-03-26 22:00:00,13.86,38.155
2020-03-27 00:00:00,13.855,38.15
2020-03-27 02:00:00,13.86,38.155
2020-03-27 04:00:00,13.84,38.155
2020-03-27 06:00:00,13.864999999999998,38.16
2020-03-27 08:00:00,13.89,38.155
2020-03-27 10:00:00,13.985,38.155
2020-03-27 12:00:00,14.059999999999999,38.16
2020-03-27 14:00:00,14.11,38.16
2020-03-27 16:00:00,14.08,38.144999999999996
2020-03-27 18:00:00,14.055,38.155
2020-03-27 20:00:00,14.015,38.155
2020-03-27 22:00:00,13.97,38.15
2020-03-28 00:00:00,13.945,38.16
2020-03-28 02:00:00,13.91,38.15
2020-03-28 04:00:00,13.885000000000002,38.15
2020-03-28 06:00:00,13.87,38.16
2020-03-28 08:00:00,13.945,38.155
2020-03-28 10:00:00,14.145,38.14
2020-03-28 12:00:00,14.175,38.14
2020-03-28 14:00:00,14.205,38.14
2020-03-28 16:00:00,14.4,38.15
2020-03-28 18:00:00,14.41,38.135000000000005
2020-03-28 20:00:00,14.385000000000002,38.135
2020-03-28 22:00:00,14.35,38.135000000000005
2020-03-29 00:00:00,14.31,38.135000000000005
2020-03-29 02:00:00,14.254999999999999,38.14
2020-03-29 04:00:00,14.195,38.15
2020-03-29 06:00:00,14.16,38.14
2020-03-29 08:00:00,14.245000000000001,38.144999999999996
2020-03-29 10:00:00,14.344999999999999,38.13
2020-03-29 12:00:00,14.719999999999999,38.14
2020-03-29 14:00:00,15.010000000000002,38.14
2020-03-29 16:00:00,14.985,38.14
2020-03-29 18:00:00,14.82,38.14
2020-03-29 20:00:00,14.535,38.155
2020-03-29 22:00:00,14.309999999999999,38.14
2020-03-30 00:00:00,14.225,38.155
2020-03-30 02:00:00,14.100000000000001,38.15
2020-03-30 04:00:00,13.98,38.16
2020-03-30 06:00:00,13.93,38.16
2020-03-30 08:00:00,14.0,38.15
2020-03-30 10:00:00,14.18,38.144999999999996
2020-03-30 12:00:00,14.205,38.135000000000005
2020-03-30 14:00:00,14.31,38.120000000000005
2020-03-30 16:00:00,14.325,38.14
2020-03-30 18:00:00,14.235,38.135000000000005
2020-03-30 20:00:00,14.17,38.135000000000005
2020-03-30 22:00:00,14.105,38.14
2020-03-31 00:00:00,14.06,38.15
2020-03-31 02:00:00,14.045,38.15
2020-03-31 04:00:00,14.035,38.14
2020-03-31 06:00:00,14.055,38.125
2020-03-31 08:00:00,14.14,38.12
2020-03-31 10:00:00,14.225000000000001,38.13
2020-03-31 12:00:00,14.41,38.13
2020-03-31 14:00:00,14.565000000000001,38.12
2020-03-31 16:00:00,14.55,38.135000000000005
2020-03-31 18:00:00,14.51,38.125
2020-03-31 20:00:00,14.46,38.125
2020-03-31 22:00:00,14.415,38.125
2020-04-01 00:00:00,14.344999999999999,38.114999999999995
2020-04-01 02:00:00,14.23,38.12
2020-04-01 04:00:00,14.11,38.125
2020-04-01 06:00:00,14.02,38.11
2020-04-01 08:00:00,14.129999999999999,38.095
2020-04-01 10:00:00,14.385000000000002,38.1
2020-04-01 12:00:00,14.594999999999999,38.105000000000004
2020-04-01 14:00:00,14.65,38.125
2020-04-01 16:00:00,14.575,38.13
2020-04-01 18:00:00,14.420000000000002,38.144999999999996
2020-04-01 20:00:00,14.285,38.13
2020-04-01 22:00:00,14.155000000000001,38.135000000000005
2020-04-02 00:00:00,14.1,38.15
2020-04-02 02:00:00,13.99,38.165
2020-04-02 04:00:00,13.935,38.16
2020-04-02 06:00:00,13.905000000000001,38.16
2020-04-02 08:00:00,13.975,38.16
2020-04-02 10:00:00,14.175,38.155
2020-04-02 12:00:00,14.254999999999999,38.15
2020-04-02 14:00:00,14.34,38.14
2020-04-02 16:00:00,14.48,38.14
2020-04-02 18:00:00,14.405000000000001,38.14
2020-04-02 20:00:00,14.325,38.14
2020-04-02 22:00:00,14.239999999999998,38.15
2020-04-03 00:00:00,14.17,38.16
2020-04-03 02:00:00,14.08,38.155
2020-04-03 04:00:00,14.04,38.155
2020-04-03 06:00:00,13.915,38.144999999999996
2020-04-03 08:00:00,13.875,38.1
2020-04-03 10:00:00,14.025,38.075
2020-04-03 12:00:00,14.415,38.065
2020-04-03 14:00:00,14.41,38.055
2020-04-03 16:00:00,14.335,38.004999999999995
2020-04-03 18:00:00,14.335,38.015
2020-04-03 20:00:00,14.274999999999999,38.01
2020-04-03 22:00:00,14.27,38.025000000000006
2020-04-04 00:00:00,14.254999999999999,38.025000000000006
2020-04-04 02:00:00,14.129999999999999,38.025000000000006
2020-04-04 04:00:00,14.045,38.02
2020-04-04 06:00:00,14.004999999999999,38.02
2020-04-04 08:00:00,14.120000000000001,38.025000000000006
2020-04-04 10:00:00,14.315000000000001,38.03
2020-04-04 12:00:00,14.52,38.019999999999996
2020-04-04 14:00:00,14.695,38.02
2020-04-04 16:00:00,14.715,38.025000000000006
2020-04-04 18:00:00,14.594999999999999,38.015
2020-04-04 20:00:00,14.535,38.01
2020-04-04 22:00:00,14.51,38.004999999999995
2020-04-05 00:00:00,14.46,38.0
2020-04-05 02:00:00,14.395,38.015
2020-04-05 04:00:00,14.335,38.019999999999996
2020-04-05 06:00:00,14.335,38.015
2020-04-05 08:00:00,14.415,38.02
2020-04-05 10:00:00,14.68,38.01
2020-04-05 12:00:00,14.92,38.02
2020-04-05 14:00:00,15.11,38.03
2020-04-05 16:00:00,15.05,38.02
2020-04-05 18:00:00,14.74,38.004999999999995
2020-04-05 20:00:00,14.64,37.995000000000005
2020-04-05 22:00:00,14.52,37.995000000000005
2020-04-06 00:00:00,14.46,38.0
2020-04-06 02:00:00,14.365,38.01
2020-04-06 04:00:00,14.295,37.925
2020-04-06 06:00:00,14.245000000000001,37.835
2020-04-06 08:00:00,14.405000000000001,37.985
2020-04-06 10:00:00,14.64,37.974999999999994
2020-04-06 12:00:00,14.84,37.965
2020-04-06 14:00:00,15.004999999999999,37.99
2020-04-06 16:00:00,14.945,37.985
2020-04-06 18:00:00,14.815000000000001,37.99
2020-04-06 20:00:00,14.775,37.99
2020-04-06 22:00:00,14.72,37.99
2020-04-07 00:00:00,14.665,37.985
2020-04-07 02:00:00,14.61,37.99
2020-04-07 04:00:00,14.54,38.004999999999995
2020-04-07 06:00:00,14.53,37.995000000000005
2020-04-07 08:00:00,14.665,37.97
2020-04-07 10:00:00,14.955,37.98
2020-04-07 12:00:00,14.93,37.965
2020-04-07 14:00:00,15.125,37.974999999999994
2020-04-07 16:00:00,15.055,37.989999999999995
2020-04-07 18:00:00,15.184999999999999,37.980000000000004
2020-04-07 20:00:00,15.06,37.98
2020-04-07 22:00:00,14.995000000000001,37.995000000000005
2020-04-08 00:00:00,14.93,37.99
2020-04-08 02:00:00,14.86,38.004999999999995
2020-04-08 04:00:00,14.8,37.995
2020-04-08 06:00:00,14.75,37.980000000000004
2020-04-08 08:00:00,14.86,37.965
2020-04-08 10:00:00,15.07,37.980000000000004
2020-04-08 12:00:00,15.245000000000001,37.97
2020-04-08 14:00:00,15.43,37.955
2020-04-08 16:00:00,15.415,37.980000000000004
2020-04-08 18:00:00,15.34,37.98
2020-04-08 20:00:00,15.23,37.985
2020-04-08 22:00:00,15.219999999999999,37.98
2020-04-09 00:00:00,15.165,37.98
2020-04-09 02:00:00,15.024999999999999,37.965
2020-04-09 04:00:00,14.89,37.97
2020-04-09 06:00:00,14.844999999999999,37.96
2020-04-09 08:00:00,14.92,37.965
2020-04-09 10:00:00,14.92,37.95
2020-04-09 12:00:00,15.065,37.93
2020-04-09 14:00:00,15.215,37.94
2020-04-09 16:00:00,15.195,37.945
2020-04-09 18:00:00,15.235,37.974999999999994
2020-04-09 20:00:00,15.105,37.97
2020-04-09 22:00:00,15.07,37.96
2020-04-10 00:00:00,15.26,37.96
2020-04-10 02:00:00,15.215,37.955
2020-04-10 04:00:00,15.135000000000002,37.95
2020-04-10 06:00:00,15.120000000000001,37.96
2020-04-10 08:00:00,15.225000000000001,37.955
2020-04-10 10:00:00,15.309999999999999,37.94
2020-04-10 12:00:00,15.670000000000002,37.905
2020-04-10 14:00:00,15.73,37.94
2020-04-10 16:00:00,15.835,37.94
2020-04-10 18:00:00,15.805,37.945
2020-04-10 20:00:00,15.655000000000001,37.97
2020-04-10 22:00:00,15.66,37.935
2020-04-11 00:00:00,15.600000000000001,37.96
2020-04-11 02:00:00,15.61,37.974999999999994
2020-04-11 04:00:00,15.525,37.965
2020-04-11 06:00:00,15.455,37.96
2020-04-11 08:00:00,15.55,37.94
2020-04-11 10:00:00,15.735,37.93
2020-04-11 12:00:00,15.98,37.92
2020-04-11 14:00:00,16.135,37.91
2020-04-11 16:00:00,16.134999999999998,37.935
2020-04-11 18:00:00,16.03,37.925
2020-04-11 20:00:00,15.84,37.955
2020-04-11 22:00:00,15.965,37.93
2020-04-12 00:00:00,15.879999999999999,37.935
2020-04-12 02:00:00,15.76,37.94
2020-04-12 04:00:00,15.675,37.95
2020-04-12 06:00:00,15.575,37.93
2020-04-12 08:00:00,15.795,37.915
2020-04-12 10:00:00,15.93,37.915
2020-04-12 12:00:00,16.015,37.905
2020-04-12 14:00:00,16.09,37.915
2020-04-12 16:00:00,16.41,37.915
2020-04-12 18:00:00,16.34,37.91
2020-04-12 20:00:00,16.310000000000002,37.94
2020-04-12 22:00:00,16.25,37.935
2020-04-13 00:00:00,16.134999999999998,37.95
2020-04-13 02:00:00,16.01,37.935
2020-04-13 04:00:00,15.91,37.92
2020-04-13 06:00:00,15.84,37.93
2020-04-13 08:00:00,15.66,37.92
2020-04-13 10:00:00,15.75,37.93
2020-04-13 12:00:00,15.774999999999999,37.94
2020-04-13 14:00:00,15.77,37.945
2020-04-13 16:00:00,15.75,37.945
2020-04-13 18:00:00,15.705,37.925
2020-04-13 20:00:00,15.665,37.915
2020-04-13 22:00:00,15.530000000000001,37.85
2020-04-14 00:00:00,15.455,37.8
2020-04-14 02:00:00,15.405000000000001,37.775000000000006
2020-04-14 04:00:00,15.405000000000001,37.8
2020-04-14 06:00:00,15.39,37.795
2020-04-14 08:00:00,15.485,37.795
2020-04-14 10:00:00,15.719999999999999,37.845
2020-04-14 12:00:00,15.835,37.84
2020-04-14 14:00:00,15.79,37.82
2020-04-14 16:00:00,15.895,37.835
2020-04-14 18:00:00,16.235,37.76
2020-04-14 20:00:00,15.825,37.85
2020-04-14 22:00:00,15.985,37.825
2020-04-15 00:00:00,16.275,37.724999999999994
2020-04-15 02:00:00,16.235,37.64
2020-04-15 04:00:00,16.17,37.625
2020-04-15 06:00:00,16.195,37.715
2020-04-15 08:00:00,16.240000000000002,37.72
2020-04-15 10:00:00,16.34,37.715
2020-04-15 12:00:00,16.490000000000002,37.754999999999995
2020-04-15 14:00:00,16.665,37.745
2020-04-15 16:00:00,16.770000000000003,37.769999999999996
2020-04-15 18:00:00,16.445,37.8
2020-04-15 20:00:00,16.275,37.805
2020-04-15 22:00:00,16.235,37.81
2020-04-16 00:00:00,15.844999999999999,37.79
2020-04-16 02:00:00,15.655,37.815
2020-04-16 04:00:00,15.75,37.815
2020-04-16 06:00:00,15.83,37.82
2020-04-16 08:00:00,15.754999999999999,37.825
2020-04-16 10:00:00,16.16,37.83
2020-04-16 12:00:00,16.22,37.835
2020-04-16 14:00:00,16.365000000000002,37.825
2020-04-16 16:00:00,16.345,37.845
2020-04-16 18:00:00,16.18,37.85
2020-04-16 20:00:00,16.035,37.855000000000004
2020-04-16 22:00:00,15.925,37.85
2020-04-17 00:00:00,15.835,37.86
2020-04-17 02:00:00,15.75,37.86
2020-04-17 04:00:00,15.645,37.86
2020-04-17 06:00:00,15.620000000000001,37.870000000000005
2020-04-17 08:00:00,15.73,37.875
2020-04-17 10:00:00,16.025,37.894999999999996
2020-04-17 12:00:00,16.105,37.864999999999995
2020-04-17 14:00:00,16.33,37.870000000000005
2020-04-17 16:00:00,16.39,37.875
2020-04-17 18:00:00,16.325,37.870000000000005
2020-04-17 20:00:00,16.275,37.86
2020-04-17 22:00:00,16.17,37.85
2020-04-18 00:00:00,16.07,37.865
2020-04-18 02:00:00,16.015,37.855000000000004
2020-04-18 04:00:00,15.96,37.85
2020-04-18 06:00:00,15.94,37.845
2020-04-18 08:00:00,16.065,37.855000000000004
2020-04-18 10:00:00,16.19,37.835
2020-04-18 12:00:00,16.5,37.83
2020-04-18 14:00:00,16.5,37.835
2020-04-18 16:00:00,16.48,37.82
2020-04-18 18:00:00,16.455,37.815
2020-04-18 20:00:00,16.43,37.81
2020-04-18 22:00:00,16.494999999999997,37.815
2020-04-19 00:00:00,16.435000000000002,37.8
2020-04-19 02:00:00,16.4,37.78
2020-04-19 04:00:00,16.375,37.83
2020-04-19 06:00:00,16.365000000000002,37.825
2020-04-19 08:00:00,16.325,37.83
2020-04-19 10:00:00,16.305,37.825
2020-04-19 12:00:00,16.200000000000003,37.815
2020-04-19 14:00:00,16.244999999999997,37.835
2020-04-19 16:00:00,16.240000000000002,37.835
2020-04-19 18:00:00,16.225,37.815
2020-04-19 20:00:00,16.134999999999998,37.84
2020-04-19 22:00:00,16.130000000000003,37.85
2020-04-20 00:00:00,16.05,37.815
2020-04-20 02:00:00,16.06,37.805
2020-04-20 04:00:00,16.075,37.805
2020-04-20 06:00:00,16.09,37.815
2020-04-20 08:00:00,16.07,37.83
2020-04-20 10:00:00,16.12,37.825
2020-04-20 12:00:00,16.14,37.845
2020-04-20 14:00:00,16.15,37.85
2020-04-20 16:00:00,16.130000000000003,37.84
2020-04-20 18:00:00,15.905000000000001,37.83
2020-04-20 20:00:00,15.795,37.83
2020-04-20 22:00:00,15.725,37.85
2020-04-21 00:00:00,15.785,37.84
2020-04-21 02:00:00,15.965,37.745
2020-04-21 04:00:00,15.895,37.79
2020-04-21 06:00:00,15.83,37.81
2020-04-21 08:00:00,15.775,37.855000000000004
2020-04-21 10:00:00,15.955,37.760000000000005
2020-04-21 12:00:00,15.975000000000001,37.815
2020-04-21 14:00:00,16.009999999999998,37.83
2020-04-21 16:00:00,16.07,37.80500000000001
2020-04-21 18:00:00,16.104999999999997,37.78
2020-04-21 20:00:00,16.17,37.695
2020-04-21 22:00:00,16.095,37.705
2020-04-22 00:00:00,15.965,37.84
2020-04-22 02:00:00,15.835,37.835
2020-04-22 04:00:00,15.77,37.864999999999995
2020-04-22 06:00:00,15.850000000000001,37.81
2020-04-22 08:00:00,15.945,37.775
2020-04-22 10:00:00,15.855,37.81
2020-04-22 12:00:00,16.105,37.78
2020-04-22 14:00:00,16.0,37.845
2020-04-22 16:00:00,15.785,37.870000000000005
2020-04-22 18:00:00,15.685,37.875
2020-04-22 20:00:00,15.620000000000001,37.870000000000005
2020-04-22 22:00:00,15.575,37.885000000000005
2020-04-23 00:00:00,15.55,37.885000000000005
2020-04-23 02:00:00,15.635,37.8
2020-04-23 04:00:00,15.67,37.730000000000004
2020-04-23 06:00:00,15.685,37.715
2020-04-23 08:00:00,15.79,37.74
2020-04-23 10:00:00,16.134999999999998,35.99
2020-04-23 12:00:00,16.105,36.0
2020-04-23 14:00:00,16.125,36.05
2020-04-23 16:00:00,16.22,36.035
2020-04-23 18:00:00,16.125,36.035
2020-04-23 20:00:00,15.864999999999998,36.099999999999994
2020-04-23 22:00:00,15.73,36.120000000000005
2020-04-24 00:00:00,15.844999999999999,36.09
2020-04-24 02:00:00,15.905000000000001,36.02
2020-04-24 04:00:00,15.9,36.0
2020-04-24 06:00:00,16.02,35.974999999999994
2020-04-24 08:00:00,16.345,35.935
2020-04-24 10:00:00,16.59,35.94
2020-04-24 12:00:00,16.47,35.980000000000004
2020-04-24 14:00:00,16.165,36.06
2020-04-24 16:00:00,16.365000000000002,36.045
2020-04-24 18:00:00,16.11,36.065
2020-04-24 20:00:00,15.91,36.12
2020-04-24 22:00:00,15.995000000000001,36.1
2020-04-25 00:00:00,16.06,36.07
2020-04-25 02:00:00,16.314999999999998,36.0
2020-04-25 04:00:00,16.31,35.980000000000004
2020-04-25 06:00:00,15.79,36.095
2020-04-25 08:00:00,16.475,35.974999999999994
2020-04-25 10:00:00,16.485,36.004999999999995
2020-04-25 12:00:00,16.905,35.955
2020-04-25 14:00:00,17.009999999999998,35.97
2020-04-25 16:00:00,17.3,35.97
2020-04-25 18:00:00,17.005000000000003,35.98
2020-04-25 20:00:00,17.060000000000002,35.980000000000004
2020-04-25 22:00:00,17.130000000000003,35.974999999999994
2020-04-26 00:00:00,17.16,35.955
2020-04-26 02:00:00,17.075000000000003,35.93
2020-04-26 04:00:00,16.985,35.935
2020-04-26 06:00:00,17.005000000000003,35.96
2020-04-26 08:00:00,17.075,35.97
2020-04-26 10:00:00,16.79,36.0
2020-04-26 12:00:00,17.125,35.975
2020-04-26 14:00:00,17.244999999999997,35.97
2020-04-26 16:00:00,17.325,35.974999999999994
2020-04-26 18:00:00,17.35,35.975
2020-04-26 20:00:00,17.395,35.96
2020-04-26 22:00:00,17.27,35.96
2020-04-27 00:00:00,17.52,35.96
2020-04-27 02:00:00,17.55,35.95
2020-04-27 04:00:00,17.11,35.974999999999994
2020-04-27 06:00:00,17.305,35.95
2020-04-27 08:00:00,17.405,35.955
2020-04-27 10:00:00,17.725,35.94
2020-04-27 12:00:00,17.814999999999998,35.93
2020-04-27 14:00:00,18.009999999999998,35.94
2020-04-27 16:00:00,18.020000000000003,35.945
2020-04-27 18:00:00,17.939999999999998,35.945
2020-04-27 20:00:00,17.835,35.94
2020-04-27 22:00:00,17.744999999999997,35.94
2020-04-28 00:00:00,17.675,35.945
2020-04-28 02:00:00,17.6,35.94
2020-04-28 04:00:00,17.56,35.78
2020-04-28 06:00:00,17.52,35.775000000000006
2020-04-28 08:00:00,17.424999999999997,35.745
2020-04-28 10:00:00,17.58,35.785
2020-04-28 12:00:00,17.509999999999998,35.855000000000004
2020-04-28 14:00:00,17.64,35.85
2020-04-28 16:00:00,17.645,35.865
2020-04-28 18:00:00,17.645,35.67
2020-04-28 20:00:00,17.475,35.44
2020-04-28 22:00:00,17.384999999999998,35.425
2020-04-29 00:00:00,17.18,35.760000000000005
2020-04-29 02:00:00,16.939999999999998,35.735
2020-04-29 04:00:00,16.799999999999997,35.69
2020-04-29 06:00:00,16.755000000000003,35.69
2020-04-29 08:00:00,16.96,35.605000000000004
2020-04-29 10:00:00,17.285,35.515
2020-04-29 12:00:00,17.35,35.595
2020-04-29 14:00:00,17.435,35.595
2020-04-29 16:00:00,17.619999999999997,35.365
2020-04-29 18:00:00,17.505,35.290000000000006
2020-04-29 20:00:00,17.4,35.3
2020-04-29 22:00:00,17.36,35.315
2020-04-30 00:00:00,17.36,35.355000000000004
2020-04-30 02:00:00,17.34,35.36
2020-04-30 04:00:00,17.295,35.370000000000005
2020-04-30 06:00:00,17.27,35.365
2020-04-30 08:00:00,17.305,35.385000000000005
2020-04-30 10:00:00,17.47,35.375
2020-04-30 12:00:00,17.725,35.4
2020-04-30 14:00:00,17.695,35.45
2020-04-30 16:00:00,16.58,35.805
2020-04-30 18:00:00,16.405,35.86
2020-04-30 20:00:00,16.225,35.900000000000006
2020-04-30 22:00:00,16.305,35.825
2020-05-01 00:00:00,17.005,35.599999999999994
2020-05-01 02:00:00,17.08,35.565
2020-05-01 04:00:00,17.0,35.595
2020-05-01 06:00:00,17.0,35.58
2020-05-01 08:00:00,16.8,35.725
2020-05-01 10:00:00,17.29,35.605000000000004
2020-05-01 12:00:00,17.310000000000002,35.615
2020-05-01 14:00:00,16.46,35.83
2020-05-01 16:00:00,16.845,35.72
2020-05-01 18:00:00,16.674999999999997,35.705
2020-05-01 20:00:00,16.42,35.805
2020-05-01 22:00:00,16.445,35.785
2020-05-02 00:00:00,16.509999999999998,35.769999999999996
2020-05-02 02:00:00,16.515,35.754999999999995
2020-05-02 04:00:00,16.51,35.754999999999995
2020-05-02 06:00:00,16.555,35.76
2020-05-02 08:00:00,16.770000000000003,35.745000000000005
2020-05-02 10:00:00,16.925,35.72
2020-05-02 12:00:00,17.064999999999998,35.745000000000005
2020-05-02 14:00:00,17.235,35.769999999999996
2020-05-02 16:00:00,17.064999999999998,35.78
2020-05-02 18:00:00,16.97,35.769999999999996
2020-05-02 20:00:00,16.805,35.78
2020-05-02 22:00:00,16.76,35.77
2020-05-03 00:00:00,16.72,35.769999999999996
2020-05-03 02:00:00,16.575,35.795
2020-05-03 04:00:00,16.475,35.81
2020-05-03 06:00:00,16.515,35.79
2020-05-03 08:00:00,16.665,35.8
2020-05-03 10:00:00,16.725,35.855000000000004
2020-05-03 12:00:00,16.46,35.845
2020-05-03 14:00:00,16.105,35.97
2020-05-03 16:00:00,15.815,35.985
2020-05-03 18:00:00,15.825,35.97
2020-05-03 20:00:00,15.945,35.935
